DIST-00001 | 6.754 | 5.449 | 0.9392 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01829 | 2.662 | 0.891 | 1.4005 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01830 | 6.088 | 2.938 | 2.8897 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01831 | 2.784 | 2.840 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01832 | 1.702 | -0.822 | 1.8392 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01833 | 4.083 | 0.787 | 3.1497 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01834 | 5.114 | 2.731 | 2.1476 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01835 | 7.863 | 7.924 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01836 | 6.206 | 4.863 | 1.0292 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01837 | 7.731 | 6.444 | 0.7681 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01838 | 6.184 | 5.468 | 0.5126 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01839 | 2.098 | 1.512 | 0.4101 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01840 | 3.659 | 0.288 | 3.1382 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01841 | 6.209 | 5.048 | 0.8636 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01842 | 1.676 | -1.461 | 2.2812 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01843 | 2.164 | -0.598 | 2.1497 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01844 | 5.323 | 2.199 | 2.9637 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01845 | 6.079 | 4.971 | 0.836 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01846 | 5.335 | 2.799 | 2.2728 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01847 | 6.809 | 3.642 | 2.7657 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01848 | 6.654 | 4.097 | 2.0942 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01849 | 4.778 | 1.710 | 2.9362 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01850 | 5.805 | 2.670 | 2.9296 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01851 | 3.464 | 3.061 | 0.2961 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01852 | 4.278 | 3.986 | 0.2592 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01853 | 3.941 | 3.650 | 0.1994 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01854 | 1.746 | -0.855 | 1.926 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01855 | 4.909 | 1.761 | 3.0299 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01856 | 6.177 | 3.787 | 2.0152 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01857 | 5.216 | 2.580 | 2.4397 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01858 | 2.675 | 2.636 | 0.0232 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01859 | 8.222 | 7.206 | 0.5572 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01860 | 3.918 | 4.398 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01861 | 6.834 | 4.242 | 2.1039 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01862 | 1.899 | 1.715 | 0.1403 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01863 | 7.382 | 4.579 | 2.1963 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01864 | 6.224 | 4.513 | 1.3163 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01865 | 5.444 | 3.232 | 1.9633 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01866 | 7.699 | 7.396 | 0.1321 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01867 | 5.481 | 5.445 | 0.0459 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01868 | 2.414 | 2.501 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01869 | 4.347 | 2.233 | 1.8514 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01870 | 6.783 | 4.701 | 1.6032 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01871 | 6.242 | 5.795 | 0.2854 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01872 | 4.742 | 2.911 | 1.5822 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01873 | 3.040 | -0.246 | 2.8972 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01874 | 2.004 | 0.976 | 0.746 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01875 | 7.694 | 6.865 | 0.5098 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01876 | 6.828 | 5.201 | 1.2187 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01877 | 2.358 | -0.612 | 2.391 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01878 | 7.361 | 5.537 | 1.266 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01879 | 4.960 | 3.629 | 1.0663 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01880 | 4.326 | 3.413 | 0.7218 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01881 | 3.419 | 3.084 | 0.2742 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01882 | 8.175 | 6.614 | 0.9512 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01883 | 3.647 | 3.166 | 0.3482 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01884 | 2.989 | 1.393 | 1.2764 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01885 | 5.454 | 4.050 | 1.141 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01886 | 6.932 | 7.031 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01887 | 5.646 | 2.817 | 2.572 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01888 | 1.896 | -1.511 | 2.6365 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01889 | 2.717 | -0.469 | 2.7022 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01890 | 5.635 | 5.540 | 0.0667 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01891 | 7.847 | 6.996 | 0.4956 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01892 | 3.381 | 0.320 | 2.7539 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01893 | 6.587 | 3.149 | 3.1096 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01894 | 1.524 | 0.062 | 0.9909 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01895 | 3.421 | 1.197 | 1.9149 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01896 | 4.585 | 1.223 | 3.2467 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01897 | 1.786 | 1.722 | 0.0365 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01898 | 2.133 | -0.961 | 2.4738 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01899 | 5.537 | 2.185 | 3.2275 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01900 | 4.516 | 4.275 | 0.1777 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01901 | 2.316 | 0.696 | 1.2422 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01902 | 6.698 | 4.279 | 1.953 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01903 | 6.226 | 6.063 | 0.1323 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01904 | 3.210 | 0.936 | 1.9454 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01905 | 3.563 | 0.114 | 3.2063 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01906 | 4.793 | 4.636 | 0.126 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01907 | 6.577 | 6.150 | 0.2501 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01908 | 7.645 | 7.560 | 0.0227 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01909 | 6.962 | 6.454 | 0.2965 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01910 | 5.164 | 2.814 | 2.1068 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01911 | 2.368 | 2.598 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01912 | 2.927 | 2.008 | 0.7537 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01913 | 2.222 | 2.039 | 0.1395 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01914 | 6.528 | 6.852 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01915 | 5.318 | 2.238 | 2.8752 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01916 | 4.615 | 2.610 | 1.7525 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01917 | 5.046 | 5.268 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01918 | 2.382 | 0.541 | 1.4092 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01919 | 8.113 | 8.407 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01920 | 4.691 | 2.604 | 1.837 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01921 | 2.898 | 2.679 | 0.122 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01922 | 7.623 | 5.391 | 1.5838 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01923 | 4.613 | 3.890 | 0.5514 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01924 | 2.896 | 2.178 | 0.5509 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01925 | 6.945 | 4.051 | 2.4402 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01926 | 1.632 | 1.064 | 0.3582 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01927 | 3.871 | 2.473 | 1.1154 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01928 | 1.605 | -0.455 | 1.4449 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01929 | 8.469 | 6.427 | 1.2338 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01930 | 4.685 | 3.411 | 1.0954 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01931 | 1.797 | 0.026 | 1.2423 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01932 | 3.006 | 3.044 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01933 | 7.747 | 4.690 | 2.3164 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01934 | 6.474 | 3.496 | 2.608 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01935 | 7.353 | 6.138 | 0.8404 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01936 | 7.028 | 5.531 | 1.0218 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01937 | 6.433 | 4.831 | 1.2291 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01938 | 3.042 | 3.171 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01939 | 6.320 | 3.991 | 1.9622 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01940 | 7.452 | 4.848 | 1.9629 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01941 | 4.324 | 3.723 | 0.4794 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01942 | 2.088 | -0.396 | 1.8953 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01943 | 3.723 | 0.607 | 2.8827 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01944 | 7.599 | 7.118 | 0.2659 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01945 | 7.405 | 6.908 | 0.3041 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01946 | 4.978 | 2.929 | 1.7916 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01947 | 1.838 | -0.735 | 1.9189 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01948 | 5.187 | 3.636 | 1.2951 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01949 | 5.879 | 2.634 | 3.0617 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01950 | 1.668 | 1.851 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01951 | 4.262 | 3.558 | 0.5238 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01952 | 3.095 | 2.963 | 0.1224 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01953 | 5.630 | 2.173 | 3.3148 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01954 | 3.124 | 0.323 | 2.4239 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01955 | 4.257 | 4.497 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01956 | 1.639 | -0.754 | 1.7416 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01957 | 5.138 | 2.252 | 2.6564 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01958 | 6.231 | 3.797 | 2.1282 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01959 | 6.761 | 4.973 | 1.3643 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01960 | 6.128 | 5.270 | 0.6293 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01961 | 3.232 | 2.148 | 0.8604 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01962 | 5.435 | 5.455 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01963 | 7.741 | 6.842 | 0.5355 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01964 | 6.200 | 6.230 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01965 | 7.096 | 6.756 | 0.2168 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01966 | 5.928 | 3.483 | 2.1278 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01967 | 1.764 | 1.817 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01968 | 8.410 | 6.706 | 0.9749 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01969 | 8.460 | 8.910 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01970 | 8.464 | 5.789 | 1.749 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01971 | 3.127 | 1.913 | 0.9784 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01972 | 6.877 | 6.703 | 0.0484 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01973 | 4.991 | 2.577 | 2.1947 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01974 | 7.977 | 5.196 | 1.9808 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01975 | 4.565 | 4.031 | 0.416 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01976 | 5.756 | 4.204 | 1.2468 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01977 | 6.628 | 5.861 | 0.5444 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01978 | 4.667 | 4.967 | 0.0 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01979 | 5.399 | 2.308 | 2.9016 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01980 | 8.426 | 5.352 | 2.1103 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01981 | 7.022 | 4.455 | 2.0171 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01982 | 6.600 | 4.020 | 2.1199 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01983 | 6.283 | 3.112 | 2.8626 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01984 | 1.512 | 0.833 | 0.4625 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01985 | 2.306 | 0.831 | 1.128 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01986 | 6.107 | 4.215 | 1.548 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01987 | 3.550 | 0.312 | 2.9909 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01988 | 5.314 | 3.413 | 1.6393 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01989 | 7.675 | 5.362 | 1.6155 | ENTROPY_DRIFT_DIVERGENCE_HAZARD | TRIGGER_DYNAMIC_LOSS_WEIGHT_RESCALE | 422
DIST-01990 | 3.299 | 3.178 | 0.0988 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01991 | 3.630 | 2.194 | 1.2064 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
DIST-01992 | 6.542 | 5.579 | 0.6932 | COMPRESSION_STABLE_ALIGNED | COMMIT_STUDENT_WEIGHT_ADJUSTMENT | 200
